CafeID;Ttime;Sday;Smonth;Syear;Day
1;443;7;3;2017;65
2;58;7;3;2017;65
3;72;7;3;2017;65
3;72;7;3;2017;65
1;386;7;3;2017;65
1;164;7;3;2017;65
2;54;7;3;2017;65
1;168;8;3;2017;66
1;78;8;3;2017;66
1;84;8;3;2017;66
3;235;8;3;2017;66
3;235;8;3;2017;66
3;75;8;3;2017;66
3;75;8;3;2017;66
1;164;8;3;2017;66
1;166;8;3;2017;66
1;166;8;3;2017;66
3;181;8;3;2017;66
3;181;8;3;2017;66
2;130;24;2;2017;54
3;190;24;2;2017;54
3;157;24;2;2017;54
2;130;24;2;2017;54
3;175;24;2;2017;54
3;174;24;2;2017;54
3;174;24;2;2017;54
1;120;24;2;2017;54
1;200;24;2;2017;54
1;161;24;2;2017;54
2;37;24;2;2017;54
2;35;24;2;2017;54
2;36;24;2;2017;54
3;267;24;2;2017;54
3;267;24;2;2017;54
1;21;24;2;2017;54
3;313;24;2;2017;54
3;313;24;2;2017;54
1;62;24;2;2017;54
2;54;24;2;2017;54
1;131;24;2;2017;54
1;131;24;2;2017;54
1;129;24;2;2017;54
2;143;24;2;2017;54
2;145;24;2;2017;54
2;72;24;2;2017;54
2;72;24;2;2017;54
2;72;24;2;2017;54
2;123;24;2;2017;54
1;0;24;2;2017;54
2;205;24;2;2017;54
2;205;24;2;2017;54
2;58;24;2;2017;54
2;71;24;2;2017;54
1;302;24;2;2017;54
2;187;24;2;2017;54
1;73;24;2;2017;54
2;205;24;2;2017;54
2;205;24;2;2017;54
1;133;24;2;2017;54
2;83;24;2;2017;54
1;119;24;2;2017;54
2;132;24;2;2017;54
2;168;24;2;2017;54
3;239;24;2;2017;54
3;1289;24;2;2017;54
3;1435;24;2;2017;54
3;1433;24;2;2017;54
3;181;24;2;2017;54
1;10;24;2;2017;54
1;176;24;2;2017;54
3;180;24;2;2017;54
1;98;24;2;2017;54
3;178;24;2;2017;54
2;50;24;2;2017;54
3;117;24;2;2017;54
3;117;24;2;2017;54
3;116;24;2;2017;54
2;141;24;2;2017;54
3;6;24;2;2017;54
3;6;24;2;2017;54
2;154;24;2;2017;54
2;155;24;2;2017;54
3;53;24;2;2017;54
1;113;24;2;2017;54
1;113;24;2;2017;54
1;49;24;2;2017;54
2;195;24;2;2017;54
3;0;24;2;2017;54
1;978;24;2;2017;54
1;977;24;2;2017;54
1;135;25;2;2017;55
1;134;25;2;2017;55
1;175;25;2;2017;55
1;209;25;2;2017;55
1;203;25;2;2017;55
1;148;25;2;2017;55
1;129;25;2;2017;55
3;161;25;2;2017;55
1;260;25;2;2017;55
1;81;25;2;2017;55
2;161;25;2;2017;55
2;157;25;2;2017;55
3;148;25;2;2017;55
3;148;25;2;2017;55
1;266;25;2;2017;55
1;266;25;2;2017;55
3;67;25;2;2017;55
2;145;25;2;2017;55
2;146;25;2;2017;55
2;82;25;2;2017;55
2;127;25;2;2017;55
2;127;25;2;2017;55
2;126;25;2;2017;55
1;5;25;2;2017;55
1;6;25;2;2017;55
1;173;25;2;2017;55
1;172;25;2;2017;55
1;172;25;2;2017;55
3;137;25;2;2017;55
3;102;25;2;2017;55
3;102;25;2;2017;55
2;210;25;2;2017;55
3;148;25;2;2017;55
3;260;25;2;2017;55
1;232;25;2;2017;55
1;122;25;2;2017;55
1;122;25;2;2017;55
1;122;25;2;2017;55
1;121;25;2;2017;55
2;32;25;2;2017;55
2;98;25;2;2017;55
1;96;25;2;2017;55
3;56;25;2;2017;55
3;99;25;2;2017;55
3;99;25;2;2017;55
3;99;25;2;2017;55
3;100;25;2;2017;55
2;69;25;2;2017;55
2;69;25;2;2017;55
2;136;25;2;2017;55
3;161;25;2;2017;55
3;161;25;2;2017;55
1;146;25;2;2017;55
2;108;25;2;2017;55
2;199;25;2;2017;55
2;70;25;2;2017;55
2;41;25;2;2017;55
3;8;25;2;2017;55
3;8;25;2;2017;55
3;6;25;2;2017;55
1;92;25;2;2017;55
1;92;25;2;2017;55
1;155;25;2;2017;55
1;154;25;2;2017;55
2;128;25;2;2017;55
1;135;25;2;2017;55
1;135;25;2;2017;55
2;117;25;2;2017;55
2;160;25;2;2017;55
3;12;25;2;2017;55
1;58;25;2;2017;55
2;35;25;2;2017;55
2;22;25;2;2017;55
3;186;25;2;2017;55
2;54;25;2;2017;55
2;89;25;2;2017;55
1;327;25;2;2017;55
1;326;25;2;2017;55
1;66;25;2;2017;55
1;66;25;2;2017;55
1;182;25;2;2017;55
1;181;25;2;2017;55
1;243;25;2;2017;55
1;225;26;2;2017;56
1;225;26;2;2017;56
1;221;26;2;2017;56
2;120;26;2;2017;56
2;182;26;2;2017;56
2;60;26;2;2017;56
2;100;26;2;2017;56
3;253;26;2;2017;56
1;154;26;2;2017;56
1;151;26;2;2017;56
2;121;26;2;2017;56
3;102;26;2;2017;56
2;49;26;2;2017;56
3;256;11;3;2017;69
3;215;11;3;2017;69
3;215;11;3;2017;69
2;50;11;3;2017;69
1;62;11;3;2017;69
1;62;11;3;2017;69
1;114;11;3;2017;69
2;88;11;3;2017;69
2;109;11;3;2017;69
2;109;11;3;2017;69
3;170;11;3;2017;69
2;112;11;3;2017;69
1;82;11;3;2017;69
2;67;11;3;2017;69
3;113;11;3;2017;69
3;113;11;3;2017;69
2;139;11;3;2017;69
2;81;11;3;2017;69
2;80;12;3;2017;70
2;107;12;3;2017;70
2;107;12;3;2017;70
2;279;12;3;2017;70
1;303;12;3;2017;70
1;177;12;3;2017;70
2;8;12;3;2017;70
2;8;12;3;2017;70
2;96;12;3;2017;70
2;86;12;3;2017;70
2;251;12;3;2017;70
2;251;12;3;2017;70
1;175;12;3;2017;70
1;175;12;3;2017;70
1;175;12;3;2017;70
1;175;12;3;2017;70
1;95;12;3;2017;70
1;343;12;3;2017;70
1;341;12;3;2017;70
3;181;8;3;2017;66
3;181;8;3;2017;66
3;180;8;3;2017;66
3;547;8;3;2017;66
2;115;8;3;2017;66
3;94;8;3;2017;66
2;159;8;3;2017;66
1;102;8;3;2017;66
2;159;8;3;2017;66
1;104;8;3;2017;66
2;159;8;3;2017;66
2;156;8;3;2017;66
2;156;8;3;2017;66
2;156;8;3;2017;66
2;58;8;3;2017;66
2;93;8;3;2017;66
2;119;8;3;2017;66
3;141;8;3;2017;66
3;127;8;3;2017;66
3;133;8;3;2017;66
2;48;8;3;2017;66
2;47;8;3;2017;66
1;260;8;3;2017;66
3;76;8;3;2017;66
2;47;8;3;2017;66
2;47;8;3;2017;66
3;111;8;3;2017;66
2;118;8;3;2017;66
3;102;8;3;2017;66
3;95;8;3;2017;66
3;66;8;3;2017;66
1;100;8;3;2017;66
2;119;8;3;2017;66
2;91;8;3;2017;66
2;91;8;3;2017;66
3;66;8;3;2017;66
1;116;8;3;2017;66
1;116;8;3;2017;66
1;115;8;3;2017;66
1;205;8;3;2017;66
3;20;8;3;2017;66
1;156;8;3;2017;66
1;158;8;3;2017;66
1;157;8;3;2017;66
2;147;8;3;2017;66
2;146;8;3;2017;66
2;147;8;3;2017;66
2;145;8;3;2017;66
2;147;8;3;2017;66
2;34;8;3;2017;66
2;37;8;3;2017;66
2;92;8;3;2017;66
1;32;8;3;2017;66
2;8;8;3;2017;66
3;154;8;3;2017;66
3;67;8;3;2017;66
3;167;8;3;2017;66
3;167;8;3;2017;66
3;167;8;3;2017;66
3;167;8;3;2017;66
1;136;8;3;2017;66
1;45;8;3;2017;66
2;76;8;3;2017;66
2;72;8;3;2017;66
2;72;8;3;2017;66
1;122;8;3;2017;66
1;122;8;3;2017;66
1;119;8;3;2017;66
2;1373;8;3;2017;66
1;74;8;3;2017;66
2;116;8;3;2017;66
3;138;9;3;2017;67
1;64;9;3;2017;67
1;102;9;3;2017;67
1;103;9;3;2017;67
2;71;9;3;2017;67
3;4;9;3;2017;67
2;61;9;3;2017;67
3;56;9;3;2017;67
3;56;9;3;2017;67
2;17;9;3;2017;67
2;60;9;3;2017;67
2;97;9;3;2017;67
2;96;9;3;2017;67
2;67;9;3;2017;67
1;60;9;3;2017;67
1;71;9;3;2017;67
2;88;9;3;2017;67
3;138;9;3;2017;67
3;138;9;3;2017;67
3;68;10;3;2017;68
1;51;10;3;2017;68
1;49;10;3;2017;68
1;50;10;3;2017;68
2;34;10;3;2017;68
1;30;10;3;2017;68
1;30;10;3;2017;68
1;30;10;3;2017;68
2;94;10;3;2017;68
3;73;10;3;2017;68
3;73;10;3;2017;68
1;152;10;3;2017;68
2;149;10;3;2017;68
2;147;10;3;2017;68
2;49;10;3;2017;68
3;192;10;3;2017;68
3;191;10;3;2017;68
2;96;10;3;2017;68
3;188;10;3;2017;68
3;115;10;3;2017;68
3;117;10;3;2017;68
2;38;10;3;2017;68
3;153;10;3;2017;68
3;151;10;3;2017;68
3;151;10;3;2017;68
3;142;10;3;2017;68
2;183;10;3;2017;68
2;88;10;3;2017;68
3;80;10;3;2017;68
3;55;10;3;2017;68
3;88;10;3;2017;68
3;88;10;3;2017;68
2;314;10;3;2017;68
1;141;10;3;2017;68
1;139;10;3;2017;68
1;139;10;3;2017;68
1;201;11;3;2017;69
2;136;11;3;2017;69
1;135;11;3;2017;69
1;136;11;3;2017;69
1;136;11;3;2017;69
1;152;11;3;2017;69
1;153;11;3;2017;69
1;153;11;3;2017;69
2;69;11;3;2017;69
2;69;11;3;2017;69
1;117;11;3;2017;69
2;51;11;3;2017;69
1;104;11;3;2017;69
1;104;11;3;2017;69
2;19;11;3;2017;69
1;137;11;3;2017;69
2;77;11;3;2017;69
2;350;11;3;2017;69
2;350;11;3;2017;69
2;29;11;3;2017;69
2;52;11;3;2017;69
2;356;11;3;2017;69
1;143;11;3;2017;69
3;212;11;3;2017;69
2;96;11;3;2017;69
2;199;11;3;2017;69
2;15;11;3;2017;69
3;4;11;3;2017;69
3;4;11;3;2017;69
2;37;11;3;2017;69
2;37;11;3;2017;69
3;90;11;3;2017;69
1;60;11;3;2017;69
1;171;11;3;2017;69
2;10;11;3;2017;69
3;0;11;3;2017;69
3;0;11;3;2017;69
3;0;11;3;2017;69
3;233;11;3;2017;69
3;235;11;3;2017;69
3;304;11;3;2017;69
2;118;11;3;2017;69
2;117;11;3;2017;69
3;62;11;3;2017;69
3;61;11;3;2017;69
3;61;11;3;2017;69
1;104;11;3;2017;69
2;97;11;3;2017;69
1;128;15;3;2017;73
2;81;15;3;2017;73
2;127;15;3;2017;73
3;159;15;3;2017;73
1;103;15;3;2017;73
1;105;15;3;2017;73
1;4;15;3;2017;73
1;104;15;3;2017;73
3;287;15;3;2017;73
2;89;15;3;2017;73
2;89;15;3;2017;73
2;224;15;3;2017;73
3;290;15;3;2017;73
1;0;15;3;2017;73
2;134;15;3;2017;73
3;241;15;3;2017;73
2;118;15;3;2017;73
2;118;15;3;2017;73
2;120;15;3;2017;73
2;120;15;3;2017;73
2;29;15;3;2017;73
2;66;15;3;2017;73
1;65;15;3;2017;73
1;65;15;3;2017;73
2;146;16;3;2017;74
1;58;16;3;2017;74
1;59;16;3;2017;74
1;163;16;3;2017;74
1;161;16;3;2017;74
1;161;16;3;2017;74
3;76;12;3;2017;70
3;109;12;3;2017;70
3;109;12;3;2017;70
1;48;12;3;2017;70
1;48;12;3;2017;70
2;87;12;3;2017;70
3;2;12;3;2017;70
3;2;12;3;2017;70
2;22;12;3;2017;70
2;76;12;3;2017;70
2;26;12;3;2017;70
2;21;12;3;2017;70
2;21;12;3;2017;70
2;20;12;3;2017;70
2;157;12;3;2017;70
2;159;12;3;2017;70
2;127;13;3;2017;71
3;0;13;3;2017;71
3;213;13;3;2017;71
2;58;13;3;2017;71
2;44;13;3;2017;71
1;157;13;3;2017;71
2;78;13;3;2017;71
2;78;13;3;2017;71
2;38;13;3;2017;71
2;38;13;3;2017;71
2;700;13;3;2017;71
2;698;13;3;2017;71
1;73;13;3;2017;71
2;71;13;3;2017;71
2;70;13;3;2017;71
2;48;14;3;2017;72
2;233;14;3;2017;72
3;92;14;3;2017;72
3;92;14;3;2017;72
3;211;14;3;2017;72
3;211;14;3;2017;72
2;127;14;3;2017;72
2;102;14;3;2017;72
3;105;14;3;2017;72
2;60;14;3;2017;72
2;60;14;3;2017;72
1;138;14;3;2017;72
1;137;14;3;2017;72
2;150;14;3;2017;72
2;151;14;3;2017;72
2;149;14;3;2017;72
1;0;14;3;2017;72
1;0;14;3;2017;72
3;106;14;3;2017;72
3;218;15;3;2017;73
2;116;15;3;2017;73
2;116;15;3;2017;73
2;78;15;3;2017;73
2;78;15;3;2017;73
3;173;18;3;2017;76
3;173;18;3;2017;76
3;0;18;3;2017;76
3;0;18;3;2017;76
3;0;18;3;2017;76
3;298;18;3;2017;76
1;93;18;3;2017;76
2;46;18;3;2017;76
2;46;18;3;2017;76
3;108;18;3;2017;76
3;108;18;3;2017;76
3;251;18;3;2017;76
1;65;18;3;2017;76
1;64;18;3;2017;76
3;148;18;3;2017;76
3;474;18;3;2017;76
3;147;18;3;2017;76
3;149;18;3;2017;76
1;25;18;3;2017;76
1;51;18;3;2017;76
3;1407;18;3;2017;76
2;229;18;3;2017;76
1;151;18;3;2017;76
1;152;18;3;2017;76
1;104;18;3;2017;76
1;183;19;3;2017;77
1;59;19;3;2017;77
1;69;19;3;2017;77
1;187;19;3;2017;77
3;225;19;3;2017;77
3;163;19;3;2017;77
3;169;19;3;2017;77
3;168;19;3;2017;77
3;156;19;3;2017;77
1;60;19;3;2017;77
1;101;19;3;2017;77
1;173;19;3;2017;77
2;221;19;3;2017;77
2;221;19;3;2017;77
2;221;19;3;2017;77
2;221;19;3;2017;77
1;298;19;3;2017;77
1;76;19;3;2017;77
2;253;19;3;2017;77
2;12;19;3;2017;77
2;12;19;3;2017;77
2;136;19;3;2017;77
1;357;19;3;2017;77
3;169;19;3;2017;77
2;127;19;3;2017;77
3;121;19;3;2017;77
2;55;19;3;2017;77
1;229;19;3;2017;77
2;101;19;3;2017;77
1;130;19;3;2017;77
1;130;19;3;2017;77
1;130;19;3;2017;77
1;130;19;3;2017;77
3;0;19;3;2017;77
2;76;19;3;2017;77
3;0;19;3;2017;77
3;138;19;3;2017;77
2;209;19;3;2017;77
3;0;19;3;2017;77
3;0;19;3;2017;77
3;0;19;3;2017;77
1;111;19;3;2017;77
3;0;19;3;2017;77
3;0;19;3;2017;77
1;36;19;3;2017;77
2;122;19;3;2017;77
2;122;19;3;2017;77
1;224;19;3;2017;77
1;224;19;3;2017;77
1;107;19;3;2017;77
1;107;19;3;2017;77
1;107;19;3;2017;77
1;107;19;3;2017;77
1;236;19;3;2017;77
2;93;19;3;2017;77
2;31;19;3;2017;77
1;16;19;3;2017;77
1;14;19;3;2017;77
1;201;19;3;2017;77
1;201;19;3;2017;77
1;202;19;3;2017;77
2;156;19;3;2017;77
2;151;19;3;2017;77
2;151;19;3;2017;77
3;107;19;3;2017;77
3;104;19;3;2017;77
3;107;19;3;2017;77
3;50;19;3;2017;77
3;53;19;3;2017;77
3;59;19;3;2017;77
2;49;19;3;2017;77
2;185;20;3;2017;78
1;120;20;3;2017;78
3;77;20;3;2017;78
2;170;20;3;2017;78
1;9;20;3;2017;78
3;104;20;3;2017;78
2;36;20;3;2017;78
3;91;20;3;2017;78
2;99;20;3;2017;78
2;99;20;3;2017;78
2;107;20;3;2017;78
3;66;20;3;2017;78
2;537;20;3;2017;78
2;45;20;3;2017;78
2;45;20;3;2017;78
1;147;21;3;2017;79
2;76;21;3;2017;79
2;49;21;3;2017;79
2;47;21;3;2017;79
3;304;21;3;2017;79
1;69;21;3;2017;79
3;16;21;3;2017;79
2;14;21;3;2017;79
1;72;21;3;2017;79
1;62;21;3;2017;79
1;174;21;3;2017;79
1;910;21;3;2017;79
1;1000;21;3;2017;79
1;97;21;3;2017;79
1;97;21;3;2017;79
1;858;21;3;2017;79
3;23;21;3;2017;79
3;171;22;3;2017;80
2;36;22;3;2017;80
1;105;25;3;2017;83
1;460;25;3;2017;83
1;254;25;3;2017;83
1;23;25;3;2017;83
1;22;25;3;2017;83
1;177;25;3;2017;83
1;175;25;3;2017;83
3;66;25;3;2017;83
1;551;25;3;2017;83
1;549;25;3;2017;83
1;174;25;3;2017;83
1;175;25;3;2017;83
1;181;25;3;2017;83
2;168;25;3;2017;83
1;173;25;3;2017;83
2;133;25;3;2017;83
2;132;25;3;2017;83
1;43;25;3;2017;83
1;43;25;3;2017;83
3;20;16;3;2017;74
1;106;16;3;2017;74
1;107;16;3;2017;74
2;147;16;3;2017;74
2;134;16;3;2017;74
2;83;16;3;2017;74
1;82;16;3;2017;74
1;82;16;3;2017;74
1;82;16;3;2017;74
1;81;16;3;2017;74
3;76;16;3;2017;74
3;75;16;3;2017;74
2;61;16;3;2017;74
1;170;16;3;2017;74
2;93;16;3;2017;74
2;88;16;3;2017;74
2;112;16;3;2017;74
2;36;16;3;2017;74
3;14;16;3;2017;74
2;23;17;3;2017;75
2;23;17;3;2017;75
2;23;17;3;2017;75
3;103;17;3;2017;75
3;26;17;3;2017;75
2;130;17;3;2017;75
2;100;17;3;2017;75
3;166;17;3;2017;75
2;152;17;3;2017;75
2;152;17;3;2017;75
2;8;17;3;2017;75
2;112;17;3;2017;75
1;146;17;3;2017;75
1;62;17;3;2017;75
1;62;17;3;2017;75
1;62;17;3;2017;75
1;62;17;3;2017;75
1;63;17;3;2017;75
1;46;17;3;2017;75
2;145;17;3;2017;75
3;105;17;3;2017;75
3;99;17;3;2017;75
3;106;17;3;2017;75
3;65;17;3;2017;75
2;20;17;3;2017;75
2;34;17;3;2017;75
1;111;17;3;2017;75
1;110;17;3;2017;75
1;120;17;3;2017;75
1;119;17;3;2017;75
1;119;17;3;2017;75
3;0;18;3;2017;76
2;110;18;3;2017;76
1;74;18;3;2017;76
1;105;18;3;2017;76
1;105;18;3;2017;76
2;42;18;3;2017;76
1;155;18;3;2017;76
1;155;18;3;2017;76
2;119;18;3;2017;76
1;488;18;3;2017;76
1;101;18;3;2017;76
3;147;18;3;2017;76
1;49;18;3;2017;76
1;50;18;3;2017;76
1;50;18;3;2017;76
1;50;18;3;2017;76
1;50;18;3;2017;76
2;130;18;3;2017;76
2;92;18;3;2017;76
1;103;18;3;2017;76
3;0;18;3;2017;76
1;176;18;3;2017;76
1;187;18;3;2017;76
1;184;18;3;2017;76
1;183;18;3;2017;76
2;26;18;3;2017;76
3;308;18;3;2017;76
2;203;18;3;2017;76
2;102;18;3;2017;76
2;203;18;3;2017;76
1;112;18;3;2017;76
1;118;18;3;2017;76
1;48;18;3;2017;76
1;118;18;3;2017;76
2;73;18;3;2017;76
1;135;18;3;2017;76
1;134;18;3;2017;76
3;125;18;3;2017;76
1;70;18;3;2017;76
3;115;18;3;2017;76
2;78;18;3;2017;76
2;79;18;3;2017;76
2;81;18;3;2017;76
3;109;18;3;2017;76
3;105;18;3;2017;76
2;59;18;3;2017;76
1;57;18;3;2017;76
2;88;18;3;2017;76
2;82;18;3;2017;76
1;8;22;3;2017;80
1;7;22;3;2017;80
2;92;22;3;2017;80
2;93;22;3;2017;80
2;91;22;3;2017;80
2;3;22;3;2017;80
3;80;22;3;2017;80
3;80;22;3;2017;80
3;230;22;3;2017;80
2;166;22;3;2017;80
2;74;22;3;2017;80
3;32;22;3;2017;80
2;178;22;3;2017;80
2;101;22;3;2017;80
2;67;22;3;2017;80
1;34;22;3;2017;80
2;141;22;3;2017;80
1;28;22;3;2017;80
2;71;22;3;2017;80
3;228;22;3;2017;80
3;228;22;3;2017;80
3;228;22;3;2017;80
3;122;22;3;2017;80
3;134;22;3;2017;80
3;134;22;3;2017;80
3;133;22;3;2017;80
2;100;23;3;2017;81
3;349;23;3;2017;81
3;118;23;3;2017;81
2;120;23;3;2017;81
2;120;23;3;2017;81
2;225;23;3;2017;81
2;50;23;3;2017;81
2;157;23;3;2017;81
2;156;23;3;2017;81
2;156;23;3;2017;81
2;129;23;3;2017;81
2;173;23;3;2017;81
2;168;23;3;2017;81
2;158;23;3;2017;81
2;167;23;3;2017;81
2;58;23;3;2017;81
2;121;23;3;2017;81
3;215;23;3;2017;81
3;214;23;3;2017;81
3;214;23;3;2017;81
3;106;23;3;2017;81
2;88;23;3;2017;81
3;66;23;3;2017;81
1;5;23;3;2017;81
1;18;23;3;2017;81
1;17;23;3;2017;81
1;21;23;3;2017;81
1;89;23;3;2017;81
1;90;23;3;2017;81
1;1117;23;3;2017;81
1;1115;23;3;2017;81
1;1114;23;3;2017;81
2;112;24;3;2017;82
1;10;24;3;2017;82
2;79;24;3;2017;82
1;107;24;3;2017;82
2;40;24;3;2017;82
2;95;24;3;2017;82
2;157;24;3;2017;82
1;200;24;3;2017;82
1;199;24;3;2017;82
3;87;24;3;2017;82
3;87;24;3;2017;82
3;95;24;3;2017;82
3;106;24;3;2017;82
3;74;24;3;2017;82
3;173;24;3;2017;82
3;244;24;3;2017;82
3;241;24;3;2017;82
2;137;24;3;2017;82
2;85;24;3;2017;82
1;101;24;3;2017;82
1;14;24;3;2017;82
1;14;24;3;2017;82
3;57;24;3;2017;82
1;34;24;3;2017;82
3;57;24;3;2017;82
1;144;24;3;2017;82
1;143;24;3;2017;82
3;225;24;3;2017;82
1;133;25;3;2017;83
1;133;25;3;2017;83
3;30;25;3;2017;83
3;30;25;3;2017;83
3;4;25;3;2017;83
3;30;25;3;2017;83
1;161;25;3;2017;83
1;160;25;3;2017;83
1;163;25;3;2017;83
3;132;25;3;2017;83
1;150;25;3;2017;83
2;77;25;3;2017;83
1;108;25;3;2017;83
1;108;25;3;2017;83
2;133;25;3;2017;83
2;44;25;3;2017;83
2;43;25;3;2017;83
2;43;25;3;2017;83
2;43;25;3;2017;83
2;43;25;3;2017;83
2;43;25;3;2017;83
1;25;25;3;2017;83
1;204;25;3;2017;83
1;205;25;3;2017;83
1;206;25;3;2017;83
2;112;25;3;2017;83
1;187;25;3;2017;83
1;124;25;3;2017;83
3;136;25;3;2017;83
1;97;25;3;2017;83
2;217;25;3;2017;83
1;111;25;3;2017;83
1;181;25;3;2017;83
1;180;25;3;2017;83
1;180;25;3;2017;83
1;182;25;3;2017;83
1;180;25;3;2017;83
1;180;25;3;2017;83
1;203;25;3;2017;83
1;2;25;3;2017;83
1;116;25;3;2017;83
1;110;25;3;2017;83
1;333;25;3;2017;83
1;167;25;3;2017;83
1;160;25;3;2017;83
1;314;25;3;2017;83
2;201;25;3;2017;83
1;134;25;3;2017;83
2;46;25;3;2017;83
3;184;25;3;2017;83
1;118;25;3;2017;83
2;51;25;3;2017;83
2;88;28;3;2017;86
1;100;28;3;2017;86
1;99;28;3;2017;86
1;100;28;3;2017;86
3;134;28;3;2017;86
1;99;28;3;2017;86
2;131;28;3;2017;86
2;74;28;3;2017;86
2;73;28;3;2017;86
1;112;28;3;2017;86
1;292;28;3;2017;86
2;247;28;3;2017;86
1;63;28;3;2017;86
1;63;28;3;2017;86
1;97;28;3;2017;86
2;83;28;3;2017;86
2;83;28;3;2017;86
2;149;28;3;2017;86
2;149;28;3;2017;86
1;105;28;3;2017;86
1;104;28;3;2017;86
1;240;28;3;2017;86
3;61;28;3;2017;86
2;66;28;3;2017;86
3;10;28;3;2017;86
1;66;28;3;2017;86
3;24;29;3;2017;87
2;65;29;3;2017;87
1;156;29;3;2017;87
1;149;29;3;2017;87
3;79;29;3;2017;87
1;125;29;3;2017;87
1;123;29;3;2017;87
3;142;29;3;2017;87
2;84;29;3;2017;87
1;5;29;3;2017;87
2;41;29;3;2017;87
2;219;29;3;2017;87
2;219;29;3;2017;87
2;216;29;3;2017;87
1;51;29;3;2017;87
1;252;29;3;2017;87
1;252;29;3;2017;87
2;79;29;3;2017;87
2;91;29;3;2017;87
1;107;29;3;2017;87
2;147;29;3;2017;87
1;94;29;3;2017;87
2;120;29;3;2017;87
1;163;29;3;2017;87
1;163;29;3;2017;87
1;70;30;3;2017;88
2;142;30;3;2017;88
2;145;30;3;2017;88
2;68;30;3;2017;88
2;68;30;3;2017;88
1;56;30;3;2017;88
1;157;30;3;2017;88
1;167;30;3;2017;88
2;89;30;3;2017;88
2;94;30;3;2017;88
2;89;30;3;2017;88
2;76;30;3;2017;88
2;114;30;3;2017;88
1;3;31;3;2017;89
2;86;31;3;2017;89
2;89;31;3;2017;89
2;58;31;3;2017;89
3;159;31;3;2017;89
3;159;31;3;2017;89
3;159;31;3;2017;89
1;143;31;3;2017;89
1;142;31;3;2017;89
2;128;31;3;2017;89
1;124;31;3;2017;89
1;24;1;4;2017;90
2;45;1;4;2017;90
1;97;1;4;2017;90
1;18;1;4;2017;90
3;211;1;4;2017;90
3;302;1;4;2017;90
2;341;1;4;2017;90
2;62;1;4;2017;90
2;61;1;4;2017;90
2;62;1;4;2017;90
1;73;1;4;2017;90
3;280;1;4;2017;90
1;129;1;4;2017;90
2;11;1;4;2017;90
3;137;1;4;2017;90
3;137;1;4;2017;90
2;285;1;4;2017;90
2;182;1;4;2017;90
2;182;1;4;2017;90
3;205;1;4;2017;90
1;150;1;4;2017;90
1;148;1;4;2017;90
1;136;1;4;2017;90
1;138;1;4;2017;90
1;137;1;4;2017;90
1;137;1;4;2017;90
2;55;1;4;2017;90
2;55;1;4;2017;90
3;328;1;4;2017;90
3;50;1;4;2017;90
2;128;1;4;2017;90
3;1434;1;4;2017;90
3;139;1;4;2017;90
1;118;1;4;2017;90
1;109;1;4;2017;90
1;99;1;4;2017;90
1;99;1;4;2017;90
1;99;1;4;2017;90
1;99;1;4;2017;90
2;108;1;4;2017;90
1;193;1;4;2017;90
1;147;1;4;2017;90
2;92;1;4;2017;90
2;88;1;4;2017;90
2;28;1;4;2017;90
2;40;1;4;2017;90
1;24;1;4;2017;90
1;115;1;4;2017;90
1;142;1;4;2017;90
3;536;2;4;2017;91
2;46;2;4;2017;91
1;55;2;4;2017;91
1;55;2;4;2017;91
1;54;2;4;2017;91
1;53;2;4;2017;91
2;132;2;4;2017;91
2;132;2;4;2017;91
1;197;2;4;2017;91
1;159;2;4;2017;91
1;159;2;4;2017;91
1;159;2;4;2017;91
1;159;2;4;2017;91
1;220;2;4;2017;91
1;220;2;4;2017;91
1;220;2;4;2017;91
2;224;2;4;2017;91
2;222;2;4;2017;91
1;119;2;4;2017;91
3;144;2;4;2017;91
3;144;2;4;2017;91
3;34;2;4;2017;91
2;64;2;4;2017;91
2;64;2;4;2017;91
2;67;2;4;2017;91
1;35;2;4;2017;91
2;90;2;4;2017;91
1;157;2;4;2017;91
1;157;2;4;2017;91
2;103;2;4;2017;91
2;152;2;4;2017;91
3;26;2;4;2017;91
1;103;2;4;2017;91
3;106;2;4;2017;91
2;112;2;4;2017;91
3;129;2;4;2017;91
2;36;2;4;2017;91
1;54;3;4;2017;92
2;63;3;4;2017;92
2;208;3;4;2017;92
1;98;3;4;2017;92
2;132;3;4;2017;92
2;221;3;4;2017;92
3;239;3;4;2017;92
3;354;3;4;2017;92
2;81;3;4;2017;92
3;223;3;4;2017;92
3;13;3;4;2017;92
3;308;3;4;2017;92
3;1;3;4;2017;92
3;54;3;4;2017;92
3;57;3;4;2017;92
3;150;3;4;2017;92
3;151;3;4;2017;92
2;223;3;4;2017;92
1;86;4;4;2017;93
2;100;4;4;2017;93
3;167;4;4;2017;93
2;97;4;4;2017;93
2;114;4;4;2017;93
2;68;4;4;2017;93
1;88;4;4;2017;93
1;71;4;4;2017;93
1;71;4;4;2017;93
2;110;4;4;2017;93
2;110;4;4;2017;93
1;167;5;4;2017;94
2;100;5;4;2017;94
1;156;5;4;2017;94
1;153;5;4;2017;94
1;48;5;4;2017;94
2;165;5;4;2017;94
3;80;5;4;2017;94
3;54;5;4;2017;94
2;90;5;4;2017;94
1;80;5;4;2017;94
1;80;5;4;2017;94
3;172;5;4;2017;94
2;57;5;4;2017;94
2;110;5;4;2017;94
2;1411;5;4;2017;94
1;209;5;4;2017;94
